1,137
1,136
0,134
0,133
0,131
0,130
1,128
2,127
3,126
3,124
3,123
4,122
5,121
5,120
6,119
6,118
6,117
6,116
7,115
7,114
8,113
9,112
8,112
9,111
11,110
12,110
13,109
14,108
14,107
15,106
17,105
17,104
18,103
19,104
20,103
22,103
23,102
24,102
25,100
26,100
28,99
29,98
31,97
33,97
34,97
37,96
38,96
39,96
41,96
44,95
45,95
47,95
48,94
49,94
51,94
52,94
53,94
56,94
56,94
58,93
60,93
61,92
62,92
62,91
65,92
67,92
67,91
68,91
70,91
72,90
73,90
75,89
76,89
78,88
79,88
81,87
83,88
84,88
85,88
87,87
88,87
90,87
90,86
91,86
93,85
95,84
96,84
98,83
100,83
101,82
102,81
103,81
105,80
106,80
107,79
109,78
111,78
112,78
113,77
114,76
116,75
116,75
118,75
119,75
120,74
122,74
124,74
124,74
125,74
127,73
129,72
129,72
130,71
132,71
134,70
135,70
135,69
137,69
139,68
140,68
140,67
141,66
143,66
145,65
147,64
147,62
148,62
149,61
150,60
152,59
153,58
155,57
157,55
157,55
159,54
161,53
163,52
165,52
166,52
168,50
169,50
170,50
172,49
173,48
174,48
176,47
178,47
180,46
181,45
184,45
186,45
187,45
188,44
190,44
191,44
193,43
195,42
197,41
198,41
200,41
202,41
202,41
204,40
206,40
208,39
209,39
211,38
212,38
213,36
214,36
215,36
217,35
219,35
220,35
221,35
221,35
222,35
223,34
225,34
225,34
227,33
229,33
230,32
231,31
232,31
234,30
236,30
236,30
238,30
240,29
241,28
242,27
244,27
245,27
246,27
248,26
250,26
251,26
253,25
253,25
255,25
257,24
258,24
259,24
260,23
262,23
264,22
265,22
267,22
269,21
270,21
271,20
272,21
273,20
275,20
276,20
278,19
279,19
281,19
283,19
284,19
286,18
288,18
289,18
291,17
292,17
293,16
296,15
298,14
300,14
302,13
304,12
305,12
307,11
309,11
310,11
312,11
314,11
315,10
318,11
319,10
320,10
322,10
324,9
326,9
327,9
330,8
332,8
333,8
335,7
336,7
337,7
338,7
340,7
342,7
344,5
346,5
346,5
347,5
347,5
348,4
348,4
349,4
349,3
350,3
350,4
350,4
351,4
352,4
353,4
354,4
356,4
358,4
360,3
360,3
362,3
363,3
365,3
366,4
367,4
369,3
370,3
371,3
371,3
372,3
374,2
375,2
377,1
377,0
378,0
381,1
382,1
384,2
386,3
387,3
388,4
389,4
390,5
391,5
392,6
394,7
395,6
398,8
399,8
401,9
403,10
405,10
406,11
407,11
409,12
410,13
411,14
413,15
415,16
415,17
416,18
418,19
420,19
421,19
422,20
423,22
425,22
426,22
427,22
428,23
429,23
431,23
433,24
435,25
436,25
438,25
439,25
439,25
441,25
442,25
444,26
444,27
446,27
448,27
450,26
451,26
452,26
454,26
455,26
456,26
459,25
461,25
461,25
463,25
465,25
467,25
469,25
469,25
471,25
473,24
474,25
476,24
478,24
478,24
480,24
481,23
483,23
484,23
486,24
488,24
489,24
490,24
492,25
493,24
495,24
496,24
499,23
500,23
502,22
504,22
505,22
506,22
507,22
509,21
510,21
512,22
513,21
515,21
517,22
519,21
521,22
523,22
524,22
527,22
529,22
531,22
532,22
534,22
535,22
536,22
539,22
540,22
542,22
545,22
546,22
547,22
548,22
550,22
551,22
553,22
555,23
556,22
557,22
557,22
558,21
561,21
562,20
564,20
567,20
568,20
570,20
572,21
573,21
576,21
578,21
579,21
581,20
583,20
585,19
586,20
588,20
589,20
590,20
592,19
594,20
595,20
597,20
599,19
601,19
602,20
603,20
605,20
607,20
609,19
611,20
612,20
613,20
614,21
615,21
618,21
619,22
620,22
622,21
624,21
625,21
626,21
628,21
630,20
631,20
632,20
633,20
635,20
635,20
637,19
638,19
640,18
641,18
643,18
645,18
647,18
649,18
651,19
652,18
654,19
656,18
657,17
659,16
662,15
664,14
666,14
668,14
670,14
672,14
673,14
675,14
676,14
679,13
680,11
683,10
685,9
686,9
687,9
689,9
691,9
692,9
693,9
695,8
697,8
697,8
698,8
699,8
699,8
700,8
702,8
703,8
705,8
706,8
707,8
708,7
708,8
708,8
710,7
712,7
714,7
716,6
717,6
718,5
720,5
721,6
723,5
724,5
725,4
727,4
729,4
731,4
731,4
734,5
737,5
740,6
742,7
744,8
746,8
747,8
748,9
750,9
751,9
753,10
753,10
753,11
753,12
755,13
757,13
759,13
759,14
760,15
761,16
762,18
763,19
763,21
764,22
765,23
766,23
767,24
767,25
768,26
769,27
769,28
770,29
770,30
770,31
770,33
770,34
771,35
771,36
772,37
772,38
773,39
773,40
774,41
774,42
774,44
774,46
775,48
776,50
776,52
777,53
778,55
778,57
779,58
780,60
780,61
780,62
780,64
781,66
781,67
781,69
781,70
781,71
782,72
782,74
783,75
783,76
784,77
785,78
786,79
787,80
787,82
788,83
790,84
791,85
792,86
793,87
793,88
794,89
795,91
795,91
796,93
797,94
798,95
798,96
799,97
800,99
801,99
802,100
804,101
804,102
805,103
806,104
807,105
807,106
809,108
809,109
810,110
810,111
810,112
811,113
812,114
813,116
814,117
815,118
815,119
816,121
818,122
819,123
820,125
820,126
821,128
821,130
821,131
823,133
824,134
825,135
826,137
826,138
827,139
827,141
828,142
829,143
829,144
830,146
831,147
832,148
832,149
833,150
834,151
835,152
835,153
835,154
836,155
836,157
836,159
836,160
837,162
837,163
837,164
838,165
838,166
838,167
838,169
838,170
838,171
838,173
839,174
840,175
841,176
841,177
841,178
838,175
839,175
839,176
840,177
840,177
840,179
