-34.1180000000918,-24.94200000001001,3.0
-34.1180000000918,-24.94200000001001,3.0
-33.84900000000357,-22.64500000002556,2.6
-33.57900000011682,-20.069999999989818,2.7
-33.57900000011682,-20.069999999989818,2.7
-33.130000000056725,-17.35600000003501,2.7
-33.130000000056725,-17.35600000003501,2.7
-32.86100000011061,-14.77999999998758,2.7
-32.86100000011061,-14.77999999998758,2.7
-33.039999999999736,-12.135999999998148,3.0
-33.039999999999736,-12.135999999998148,3.0
-33.310000000028595,-9.49099999999703,2.5
-33.310000000028595,-7.05500000002246,2.5
-38.610000000005584,-5.871999999982336,2.8
-38.610000000005584,-5.871999999982336,2.8
-40.04700000010075,-6.358999999989123,2.7
-39.3280000000118,-8.655999999973574,2.7
-39.3280000000118,-8.655999999973574,2.7
-38.520000000090704,-11.369999999999436,2.6
-38.250000000061846,-13.527999999993767,2.9
-38.250000000061846,-13.527999999993767,2.9
-38.1610000000876,-15.616000000022723,3.0
-37.89100000005874,-17.982000000031917,2.7
-37.89100000005874,-17.982000000031917,2.7
-37.53200000005563,-20.418000000006487,2.7
-37.53200000005563,-20.418000000006487,2.7
-37.082999999995536,-23.13200000003235,2.5
-37.082999999995536,-23.13200000003235,2.5
-36.7230000000518,-25.498999999982175,2.5
-36.54400000002056,-26.542000000020494,2.6
-42.20300000000066,-29.187000000021612,2.7
-42.20300000000066,-29.187000000021612,2.7
-43.19100000003573,-28.977999999995063,2.7
-43.19100000003573,-28.977999999995063,2.7
-42.83200000003262,-26.890000000037162,2.6
-42.83200000003262,-26.890000000037162,2.6
-43.550000000038835,-22.087999999982344,2.5
-43.550000000038835,-22.087999999982344,2.5
-43.640000000095824,-19.861000000034323,2.7
-43.640000000095824,-19.861000000034323,2.7
-43.730000000010705,-17.28599999999858,2.6
-43.99900000009893,-14.77999999998758,2.7
-44.35900000004267,-12.135999999998148,2.5
-44.71800000004578,-9.28199999997048,2.7
-44.71800000004578,-9.28199999997048,2.7
-44.62799999998879,-6.707000000005792,2.7
-44.62799999998879,-6.707000000005792,2.7
-44.808000000102766,-5.454000000000292,2.7
-27.919999999994616,-6.845999999995911,2.8
-26.03400000012357,-7.889999999974862,3.0
-26.03400000012357,-7.889999999974862,3.0
-26.393000000126676,-9.35200000000691,3.0
-49.65900000001966,-6.916000000032341,2.8
-49.65900000001966,-6.916000000032341,2.8
-48.850000000015825,-8.377999999993335,2.9
-48.850000000015825,-8.377999999993335,2.9
-48.49100000001272,-9.978000000003817,2.4
-48.31100000004085,-11.579000000025985,2.4
-48.31100000004085,-11.579000000025985,2.4
-47.95200000003774,-13.249000000001843,2.6
-47.95200000003774,-13.249000000001843,2.6
-47.32300000000578,-15.755000000012842,2.8
-47.2330000000909,-18.051999999997292,2.7
-47.2330000000909,-18.051999999997292,2.7
-47.2330000000909,-19.790999999997894,2.8
-47.14300000003391,-21.600999999975556,2.8
-47.14300000003391,-21.600999999975556,2.8
-47.2330000000909,-23.89800000003106,2.4
-46.96400000000267,-26.19500000001551,2.4
-46.96400000000267,-26.19500000001551,2.4
-46.7840000000308,-27.308000000019206,2.7
-46.7840000000308,-27.308000000019206,2.7
-46.425000000027694,-29.048000000031493,3.0
-53.43100000004597,-27.795000000025993,2.7
-53.43100000004597,-27.795000000025993,2.7
-53.79099999998971,-26.61199999998587,2.7
-53.79099999998971,-26.61199999998587,2.7
-53.970000000020946,-25.56800000000692,2.5
-54.240000000049804,-24.106999999986556,2.5
-54.240000000049804,-24.106999999986556,2.5
-54.33000000010679,-21.948999999992225,2.5
-54.33000000010679,-21.948999999992225,2.5
-54.50899999999592,-19.513000000017655,2.7
-54.50899999999592,-19.513000000017655,2.7
-54.59900000005291,-18.19099999998741,2.6
-54.59900000005291,-18.19099999998741,2.6
-54.59900000005291,-16.519999999999868,2.6
-54.6890000001099,-14.85000000002401,2.6
-54.6890000001099,-14.85000000002401,2.6
-54.77900000002478,-12.274999999988268,2.5
-54.77900000002478,-12.274999999988268,2.5
-54.59900000005291,-11.021999999982768,2.7
-54.86900000008177,-10.047999999969193,2.7
-54.86900000008177,-10.047999999969193,2.7
-59.180000000083055,-14.363000000017223,2.7
-59.180000000083055,-14.363000000017223,2.7
-60.25800000003301,-15.337000000030798,2.7
-60.25800000003301,-15.337000000030798,2.7
-59.8990000000299,-17.216000000033205,2.9
-59.8990000000299,-17.216000000033205,2.9
-60.348000000089996,-18.53900000000408,2.7
-60.348000000089996,-18.53900000000408,2.7
-59.360000000054924,-21.39200000002006,2.8
-59.540000000026794,-23.13200000003235,2.7
-59.71900000005803,-24.663000000018087,2.7
-59.71900000005803,-24.663000000018087,2.7
-59.8990000000299,-25.29000000002668,2.8
-60.07900000000177,-25.777000000033468,1.6
-60.07900000000177,-25.777000000033468,1.6
-64.66000000003191,-22.64500000002556,2.4
-65.64800000006699,-21.948999999992225,2.8
-65.46800000009512,-20.069999999989818,2.7
-65.64800000006699,-17.008000000018342,2.5
-65.55800000001,-14.85000000002401,2.8
-65.46800000009512,-13.179999999977099,2.7
-65.10900000009201,-12.205000000022892,1.6
-66.18700000004196,-18.81699999998432,2.7
-66.18700000004196,-18.81699999998432,2.7
-63.76200000005383,-18.469000000038704,2.7
-61.875000000100044,-18.051999999997292,2.7
-59.98900000008689,-17.773000000005368,2.4
-59.98900000008689,-17.773000000005368,2.4
-57.923000000101865,-17.842999999970743,2.6
-57.923000000101865,-17.842999999970743,2.6
-55.76700000005985,-17.773000000005368,2.6
-51.725000000004684,-17.842999999970743,2.7
-49.74799999999391,-17.911999999995487,2.8
-49.74799999999391,-17.911999999995487,2.8
-47.77200000006587,-17.982000000031917,2.8
-45.88600000005272,-17.911999999995487,3.1
-43.640000000095824,-18.121000000022036,3.0
-41.5740000001108,-18.32999999997753,3.2
-41.5740000001108,-18.32999999997753,3.2
-39.41800000006879,-18.32999999997753,3.0
-37.35200000008376,-18.260000000012155,2.8
-37.35200000008376,-18.260000000012155,2.8
-35.37600000001362,-18.53900000000408,2.7
-33.039999999999736,-18.608000000028824,2.8
-31.24400000004357,-18.608000000028824,2.7
-27.201999999988402,-19.026000000010868,2.8
-25.495000000006485,-19.235000000037417,2.7
-25.495000000006485,-19.235000000037417,2.7
-24.237000000084663,-19.374000000027536,3.1
-24.237000000084663,-19.374000000027536,3.1
-20.5540000000326,-19.861000000034323,3.2
-18.668000000019447,-19.9309999999997,3.1
-18.668000000019447,-19.9309999999997,3.1
-15.254999999996244,-20.139000000014562,3.1
-13.458000000099446,-20.48700000003123,2.9
-13.458000000099446,-20.48700000003123,2.9
-11.751000000117529,-20.766000000023155,2.7
-11.751000000117529,-20.766000000023155,2.7
-9.865000000104374,-21.044000000003393,2.8
-7.978000000008478,-21.39200000002006,2.8
-5.912000000023454,-21.671000000011986,2.7
-4.923999999988382,-21.948999999992225,2.9
-3.84600000003843,-20.347999999970057,3.1
-3.84600000003843,-20.347999999970057,3.1
-2.499000000000251,-18.121000000022036,3.3
-2.3190000000283817,-17.35600000003501,4.2
-2.3190000000283817,-16.590000000036298,4.7
-1.9600000000252749,-15.616000000022723,4.2
-1.7800000000534055,-14.640999999997462,3.7
-1.7800000000534055,-14.640999999997462,3.7
-1.7800000000534055,-12.832000000031485,3.1
-1.6899999999964166,-12.205000000022892,2.6
-15.344000000112601,-4.202000000006478,2.2
-15.344000000112601,-4.202000000006478,2.2
-14.626000000106387,-4.479999999986717,3.3
-14.626000000106387,-4.479999999986717,3.3
-14.626000000106387,-5.663000000026841,2.7
-14.536000000049398,-6.776999999971167,2.9
-14.536000000049398,-6.776999999971167,2.9
-14.626000000106387,-8.029999999976667,3.1
-14.804999999995516,-9.35200000000691,3.6
-14.985000000109494,-10.187000000030366,3.5
-14.985000000109494,-10.187000000030366,3.5
-15.52400000008447,-11.579000000025985,3.9
-15.52400000008447,-13.876000000010436,3.6
-15.344000000112601,-15.197999999969625,3.5
-14.716000000021268,-17.842999999970743,3.1
-14.626000000106387,-20.695999999986725,2.9
-14.895000000052505,-22.435999999999012,3.0
-14.895000000052505,-22.435999999999012,3.0
-14.985000000109494,-24.245999999976675,2.7
-14.895000000052505,-28.003999999981488,2.6
-28.81900000005544,-27.585999999999444,2.7
-28.81900000005544,-27.585999999999444,2.7
-29.537000000061653,-26.12499999997908,2.7
-29.80700000009051,-24.1760000000113,2.6
-29.80700000009051,-24.1760000000113,2.6
-29.89600000006476,-22.297000000008893,2.8
-30.166000000093618,-20.48700000003123,2.7
-30.525000000096725,-18.19099999998741,2.7
-30.435000000039736,-14.502000000007342,2.7
-30.435000000039736,-14.502000000007342,2.7
-30.346000000065487,-13.458000000028392,2.7
-30.07600000003663,-11.231000000009317,2.8
-30.07600000003663,-11.231000000009317,2.8
-29.717000000033522,-9.074000000026672,2.7
-29.717000000033522,-9.074000000026672,2.7
-29.80700000009051,-7.263999999977955,2.6
-40.945000000078835,-6.707000000005792,2.5
-40.49600000001874,-10.882999999992649,2.7
-40.49600000001874,-10.882999999992649,2.7
-39.95700000004376,-13.527999999993767,2.9
-39.41800000006879,-16.450999999975124,3.3
-39.598000000040656,-18.81699999998432,2.5
-39.508000000125776,-20.627000000033036,2.8
-39.508000000125776,-20.627000000033036,2.8
-39.508000000125776,-22.9230000000058,2.9
-39.598000000040656,-26.82100000001242,2.5
-0.700000000080081,-16.099999999994452,0.0
-0.700000000080081,-16.099999999994452,0.0
-0.6000000000483396,-16.000000000033765,0.0
-0.6000000000483396,-16.000000000033765,0.0
-0.5000000000165983,-15.900000000002024,0.0
-0.5000000000165983,-15.900000000002024,0.0
-0.5000000000165983,-15.799999999970282,0.0
-0.5000000000165983,-15.700000000009595,0.0
-0.40000000012696546,-15.599999999977854,0.0
-0.40000000012696546,-15.599999999977854,0.0
-0.40000000012696546,-15.500000000017167,0.0
-0.40000000012696546,-15.399999999985425,0.0
-0.3000000000952241,-15.300000000024738,0.0
-0.3000000000952241,-15.300000000024738,0.0
-0.20000000006348273,-15.199999999992997,0.0
-0.20000000006348273,-15.199999999992997,0.0
-0.20000000006348273,-15.10000000003231,0.0
-0.20000000006348273,-15.000000000000568,0.0
-0.20000000006348273,-14.899999999968827,0.0
-0.20000000006348273,-14.80000000000814,0.0
-0.20000000006348273,-14.699999999976399,0.0
-0.10000000003174137,-14.600000000015712,0.0
-0.10000000003174137,-14.600000000015712,0.0
-0.10000000003174137,-14.49999999998397,0.0
0.0,-14.400000000023283,0.0
0.0,-14.400000000023283,0.0
0.0,-14.299999999991542,0.0
0.0,-14.200000000030855,0.0
0.0,-14.099999999999113,0.0
-0.10000000003174137,-14.000000000038426,0.0
-0.10000000003174137,-13.900000000006685,0.0
-0.10000000003174137,-13.700000000014256,0.0
0.0,-13.599999999982515,0.0
-0.10000000003174137,-13.500000000021828,0.0
-0.10000000003174137,-13.399999999990087,0.0
-0.10000000003174137,-13.3000000000294,0.0
-0.20000000006348273,-13.199999999997658,0.0
-0.20000000006348273,-13.00000000000523,0.0
-0.10000000003174137,-12.899999999973488,0.0
-0.10000000003174137,-12.800000000012801,0.0
-0.10000000003174137,-12.69999999998106,0.0
-0.10000000003174137,-12.600000000020373,0.0
-0.10000000003174137,-12.499999999988631,0.0
-0.20000000006348273,-12.400000000027944,0.0
-0.20000000006348273,-12.299999999996203,0.0
-0.20000000006348273,-12.100000000003774,0.0
-0.20000000006348273,-11.999999999972033,0.0
-0.20000000006348273,-11.799999999979605,0.0
-0.10000000003174137,-11.700000000018917,0.0
-0.10000000003174137,-11.599999999987176,0.0
-0.10000000003174137,-11.500000000026489,0.0
-0.20000000006348273,-11.399999999994748,0.0
-0.20000000006348273,-11.30000000003406,0.0
-0.10000000003174137,-11.20000000000232,0.0
-0.10000000003174137,-11.00000000000989,0.0
-0.20000000006348273,-10.800000000017462,0.0
-0.20000000006348273,-10.699999999985721,0.0
-0.40000000012696546,-10.499999999993292,0.0
-0.40000000012696546,-10.400000000032605,0.0
-0.40000000012696546,-10.300000000000864,0.0
-0.5000000000165983,-10.199999999969123,0.0
-0.40000000012696546,-9.999999999976694,0.0
-0.40000000012696546,-9.900000000016007,0.0
-0.5000000000165983,-9.799999999984266,0.0
-0.5000000000165983,-9.700000000023579,0.0
-0.6000000000483396,-9.599999999991837,0.0
-0.6000000000483396,-9.50000000003115,0.0
-0.700000000080081,-9.399999999999409,0.0
-0.9000000000014552,-9.300000000038722,0.0
-0.9000000000014552,-9.300000000038722,0.0
-1.0000000000331966,-9.300000000038722,0.0
-1.100000000064938,-9.399999999999409,0.0
-1.3000000001284207,-9.399999999999409,0.0
-1.4000000000180535,-9.399999999999409,0.0
-1.6000000000815362,-9.399999999999409,0.0
-1.7000000001132776,-9.399999999999409,0.0
-1.9000000000346517,-9.399999999999409,0.0
-2.1000000000981345,-9.399999999999409,0.0
-2.1999999999877673,-9.399999999999409,0.0
-2.3000000000195087,-9.399999999999409,0.0
-2.40000000005125,-9.300000000038722,0.0
-2.6000000001147328,-9.300000000038722,0.0
-2.800000000036107,-9.300000000038722,0.0
-2.9000000000678483,-9.20000000000698,0.0
-2.9000000000678483,-9.20000000000698,0.0
-3.0000000000995897,-9.20000000000698,0.0
-3.0999999999892225,-9.099999999975239,0.0
-3.0999999999892225,-9.099999999975239,0.0
-3.200000000020964,-9.099999999975239,0.0
-3.300000000052705,-9.099999999975239,0.0
-3.4000000000844466,-9.000000000014552,0.0
-3.4000000000844466,-9.000000000014552,0.0
-3.500000000116188,-9.000000000014552,0.0
-3.6000000000058208,-9.000000000014552,0.0
-3.6000000000058208,-8.800000000022123,0.0
-3.8000000000693035,-8.800000000022123,0.0
-3.8000000000693035,-8.600000000029695,0.0
-3.900000000101045,-8.600000000029695,0.0
-4.20000000005416,-8.600000000029695,0.0
-4.20000000005416,-8.499999999997954,0.0
-4.300000000085902,-8.400000000037267,0.0
-4.300000000085902,-8.400000000037267,0.0
-4.500000000007276,-8.400000000037267,0.0
-4.600000000039017,-8.400000000037267,0.0
-4.700000000070759,-8.199999999973784,0.0
-4.700000000070759,-8.199999999973784,0.0
-4.899999999992133,-8.100000000013097,0.0
-4.899999999992133,-8.100000000013097,0.0
-5.100000000055616,-8.100000000013097,0.0
-5.200000000087357,-7.900000000020668,0.0
-5.200000000087357,-7.900000000020668,0.0
-5.200000000087357,-7.799999999988927,0.0
-5.300000000119098,-7.799999999988927,0.0
-5.400000000008731,-7.70000000002824,0.0
-5.400000000008731,-7.70000000002824,0.0
-5.5000000000404725,-7.5999999999964984,0.0
-5.5000000000404725,-7.5999999999964984,0.0
-5.600000000072214,-7.500000000035811,0.0
-5.600000000072214,-7.500000000035811,0.0
-5.799999999993588,-7.500000000035811,0.0
-5.900000000025329,-7.500000000035811,0.0
-6.000000000057071,-7.40000000000407,0.0
-6.000000000057071,-7.40000000000407,0.0
-6.2000000001205535,-7.40000000000407,0.0
-6.2000000001205535,-7.2000000000116415,0.0
-6.300000000010186,-7.2000000000116415,0.0
-6.500000000073669,-7.0999999999799,0.0
-6.500000000073669,-7.0999999999799,0.0
-6.699999999995043,-7.0999999999799,0.0
-6.800000000026785,-7.000000000019213,0.0
-6.800000000026785,-7.000000000019213,0.0
-6.900000000058526,-6.899999999987472,0.0
-6.900000000058526,-6.899999999987472,0.0
-7.100000000122009,-6.899999999987472,0.0
-7.300000000043383,-6.800000000026785,0.0
-7.300000000043383,-6.800000000026785,0.0
-7.500000000106866,-6.699999999995043,0.0
-7.500000000106866,-6.699999999995043,0.0
-7.500000000106866,-6.500000000002615,0.0
-7.500000000106866,-6.300000000010186,0.0
-7.70000000002824,-6.199999999978445,0.0
-7.70000000002824,-6.199999999978445,0.0
-7.800000000059981,-6.100000000017758,0.0
-7.800000000059981,-6.100000000017758,0.0
-7.800000000059981,-5.9999999999860165,0.0
-7.800000000059981,-5.799999999993588,0.0
-7.800000000059981,-5.700000000032901,0.0
-7.800000000059981,-5.499999999969418,0.0
-8.000000000123464,-5.499999999969418,0.0
-8.100000000013097,-5.400000000008731,0.0
-8.100000000013097,-5.400000000008731,0.0
-8.200000000044838,-5.400000000008731,0.0
-8.30000000007658,-5.29999999997699,0.0
-8.30000000007658,-5.29999999997699,0.0
-8.40000000010832,-5.200000000016303,0.0
-8.40000000010832,-5.200000000016303,0.0
-8.40000000010832,-5.099999999984561,0.0
-8.499999999997954,-5.000000000023874,0.0
-8.499999999997954,-5.000000000023874,0.0
-8.600000000029695,-4.899999999992133,0.0
-8.600000000029695,-4.899999999992133,0.0
-8.700000000061436,-4.899999999992133,0.0
-8.800000000093178,-4.699999999999704,0.0
-8.800000000093178,-4.699999999999704,0.0
-8.900000000124919,-4.699999999999704,0.0
-9.000000000014552,-4.599999999967963,0.0
-9.000000000014552,-4.599999999967963,0.0
-9.100000000046293,-4.500000000007276,0.0
-9.100000000046293,-4.500000000007276,0.0
-9.200000000078035,-4.399999999975535,0.0
-9.200000000078035,-4.399999999975535,0.0
-9.300000000109776,-4.3000000000148475,0.0
-9.300000000109776,-4.3000000000148475,0.0
-9.300000000109776,-4.199999999983106,0.0
-9.399999999999409,-4.199999999983106,0.0
-9.50000000003115,-4.100000000022419,0.0
-9.50000000003115,-4.100000000022419,0.0
-9.600000000062892,-3.9999999999906777,0.0
-9.600000000062892,-3.9999999999906777,0.0
-9.700000000094633,-3.9999999999906777,0.0
-9.800000000126374,-3.9000000000299906,0.0
-9.800000000126374,-3.9000000000299906,0.0
-9.900000000016007,-3.9000000000299906,0.0
-10.000000000047748,-3.9000000000299906,0.0
-10.200000000111231,-3.9000000000299906,0.0
-10.300000000000864,-3.9999999999906777,0.0
-10.500000000064347,-3.9999999999906777,0.0
-10.70000000012783,-3.9000000000299906,0.0
-10.800000000017462,-3.9999999999906777,0.0
-10.900000000049204,-3.9000000000299906,0.0
-11.000000000080945,-3.9000000000299906,0.0
-11.100000000112686,-3.9000000000299906,0.0
-11.20000000000232,-3.9000000000299906,0.0
-11.30000000003406,-3.7999999999982492,0.0
-11.30000000003406,-3.7999999999982492,0.0
-11.400000000065802,-3.700000000037562,0.0
-11.400000000065802,-3.700000000037562,0.0
-11.600000000129285,-3.4999999999740794,0.0
-11.600000000129285,-3.4999999999740794,0.0
-11.700000000018917,-3.4000000000133923,0.0
-11.700000000018917,-3.4000000000133923,0.0
-11.800000000050659,-3.299999999981651,0.0
-11.800000000050659,-3.299999999981651,0.0
-12.000000000114142,-3.200000000020964,0.0
-12.000000000114142,-3.200000000020964,0.0
-11.9000000000824,-3.200000000020964,0.0
-12.000000000114142,-3.0999999999892225,0.0
-12.100000000003774,-3.0000000000285354,0.0
-12.100000000003774,-3.0000000000285354,0.0
-12.300000000067257,-2.800000000036107,0.0
-12.300000000067257,-2.800000000036107,0.0
-12.400000000098998,-2.800000000036107,0.0
-12.600000000020373,-2.7000000000043656,0.0
-12.600000000020373,-2.7000000000043656,0.0
-12.600000000020373,-2.599999999972624,0.0
-12.700000000052114,-2.500000000011937,0.0
-12.700000000052114,-2.500000000011937,0.0
-12.900000000115597,-2.3999999999801958,0.0
-12.900000000115597,-2.3999999999801958,0.0
-12.900000000115597,-2.3000000000195087,0.0
-12.900000000115597,-2.1999999999877673,0.0
-13.100000000036971,-2.10000000002708,0.0
-13.100000000036971,-2.10000000002708,0.0
-13.200000000068712,-1.9999999999953388,0.0
-13.200000000068712,-1.9999999999953388,0.0
-13.200000000068712,-1.9000000000346517,0.0
-13.300000000100454,-1.8000000000029104,0.0
-13.300000000100454,-1.8000000000029104,0.0
-13.399999999990087,-1.699999999971169,0.0
-13.399999999990087,-1.699999999971169,0.0
-13.500000000021828,-1.699999999971169,0.0
-13.500000000021828,-1.4999999999787406,0.0
-13.60000000005357,-1.4999999999787406,0.0
-13.60000000005357,-1.4000000000180535,0.0
-13.60000000005357,-1.299999999986312,0.0
-13.800000000117052,-1.299999999986312,0.0
-13.900000000006685,-1.299999999986312,0.0
-14.000000000038426,-1.200000000025625,0.0
-14.000000000038426,-1.200000000025625,0.0
-14.200000000101909,-1.200000000025625,0.0
-14.200000000101909,-1.0999999999938836,0.0
-14.400000000023283,-1.0999999999938836,0.0
-14.500000000055024,-1.0999999999938836,0.0
-14.700000000118507,-1.0999999999938836,0.0
-14.900000000039881,-1.0999999999938836,0.0
-14.900000000039881,-1.0000000000331966,0.0
-15.000000000071623,-1.0000000000331966,0.0
-15.100000000103364,-0.9000000000014552,0.0
-15.100000000103364,-0.9000000000014552,0.0
-15.199999999992997,-0.9000000000014552,0.0
-15.40000000005648,-0.9000000000014552,0.0
-15.500000000088221,-0.9000000000014552,0.0
-15.700000000009595,-0.9000000000014552,0.0
-15.800000000041337,-0.9000000000014552,0.0
-16.00000000010482,-1.0000000000331966,0.0
-16.099999999994452,-1.0999999999938836,0.0
-16.200000000026193,-1.200000000025625,0.0
-16.300000000057935,-1.200000000025625,0.0
-16.500000000121418,-1.299999999986312,0.0
-16.60000000001105,-1.4000000000180535,0.0
-16.70000000004279,-1.4000000000180535,0.0
-16.800000000074533,-1.4999999999787406,0.0
-17.10000000002765,-1.4999999999787406,0.0
-17.30000000009113,-1.600000000010482,0.0
-17.30000000009113,-1.600000000010482,0.0
-17.400000000122873,-1.600000000010482,0.0
-17.600000000044247,-1.699999999971169,0.0
-17.70000000007599,-1.699999999971169,0.0
-17.899999999997362,-1.699999999971169,0.0
-18.000000000029104,-1.8000000000029104,0.0
-18.100000000060845,-1.8000000000029104,0.0
-18.300000000124328,-1.9999999999953388,0.0
-18.40000000001396,-2.1999999999877673,0.0
-18.500000000045702,-2.3000000000195087,0.0
-18.600000000077443,-2.3000000000195087,0.0
-18.700000000109185,-2.3000000000195087,0.0
-18.90000000003056,-2.3000000000195087,0.0
-19.0000000000623,-2.3999999999801958,0.0
-19.200000000125783,-2.3999999999801958,0.0
-19.400000000047157,-2.500000000011937,0.0
-19.60000000011064,-2.500000000011937,0.0
-19.700000000000273,-2.599999999972624,0.0
-19.800000000032014,-2.599999999972624,0.0
-20.000000000095497,-2.599999999972624,0.0
-20.10000000012724,-2.599999999972624,0.0
-20.300000000048612,-2.7000000000043656,0.0
-20.500000000112095,-2.899999999996794,0.0
-20.500000000112095,-2.899999999996794,0.0
-20.600000000001728,-2.800000000036107,0.0
-20.900000000096952,-2.899999999996794,0.0
-21.000000000128694,-3.0000000000285354,0.0
-21.30000000008181,-3.0999999999892225,0.0
-21.40000000011355,-3.200000000020964,0.0
-21.500000000003183,-3.200000000020964,0.0
-21.600000000034925,-3.299999999981651,0.0
-21.800000000098407,-3.299999999981651,0.0
-22.00000000001978,-3.299999999981651,0.0
-22.100000000051523,-3.299999999981651,0.0
-22.300000000115006,-3.200000000020964,0.0
-22.50000000003638,-3.0999999999892225,0.0
-22.60000000006812,-3.0000000000285354,0.0
-22.799999999989495,-3.0999999999892225,0.0
-22.900000000021237,-3.0999999999892225,0.0
-23.000000000052978,-3.0999999999892225,0.0
-23.10000000008472,-3.0999999999892225,0.0
-23.20000000011646,-3.0999999999892225,0.0
